cell,drug1_db,drug2_db,synergy
MDA-MB-436,Cisplatin,Navitoclax,0
BT-474,5-Fluorouracil,Trametinib,0
ZR-75-30,Gemcitabine,ZM447439,0
CAL-85-1,Sapitinib,Taselisib,0
LS-123,Navitoclax,AZD8055,0
NCI-H716,Navitoclax,Afatinib,0
HCC1500,Luminespib,ZM447439,0
HuP-T3,Paclitaxel,Crizotinib,0
MZ1-PC,MK-1775,Erlotinib,0
T47D,Linsitinib,MK-1775,0
EFM-192A,OSI-027,ZM447439,0
Hs-766T,Linsitinib,Paclitaxel,0
HCC1143,Gemcitabine,PD173074,0
MDA-MB-453,Gemcitabine,Afatinib,0
MDA-MB-453,Lapatinib,Vorinostat,0
SW1463,SB505124,AZD8055,0
PANC-02-03,5-Fluorouracil,Erlotinib,0
HCC1428,PD173074,Nilotinib,0
SNU-407,SB505124,5-Fluorouracil,0
SW1463,Vinorelbine,SB216763,0
AU565,Navitoclax,Tozasertib,1
PANC-04-03,Gemcitabine,SCH772984,0
HCC1599,MK-2206,KU-55933,0
EFM-19,Axitinib,ZM447439,0
BT-474,Pictilisib,OSI-027,0
MDA-MB-436,Pictilisib,Crizotinib,0
SW948,MK-2206,AZD7762,0
HDQ-P1,Palbociclib,Pictilisib,0
MDA-MB-468,MK-1775,RO-3306,0
CAL-148,Palbociclib,GSK269962A,0
SW620,AZD7762,Sapitinib,0
SW48,Navitoclax,Oxaliplatin,1
HCC2218,Gemcitabine,Crizotinib,0
HT-29,5-Fluorouracil,Trametinib,0
JIMT-1,Pictilisib,AZD6482,0
HCC1599,Axitinib,Olaparib,0
MDA-MB-436,Temozolomide,ZM447439,0
PL4,Olaparib,Galunisertib,0
CL-11,Vinorelbine,Dabrafenib,0
MDA-MB-468,Axitinib,Navitoclax,0
MDA-MB-415,Luminespib,KU-55933,0
HCC70,Temozolomide,NU7441,0
MDA-MB-415,Taselisib,Entinostat,0
SNU-1040,SB216763,Sapitinib,0
CAL-51,Linsitinib,Tozasertib,0
MDA-MB-157,Olaparib,Alisertib,0
UACC-812,Gemcitabine,Taselisib,0
CCK-81,AZD7762,Sapitinib,0
CAMA-1,Crizotinib,NU7441,0
BT-20,Axitinib,Cisplatin,0
MDA-MB-330,MK-2206,KU-55933,1
CAL-148,OSI-027,Entinostat,0
CAL-85-1,Vorinostat,Entinostat,0
MDA-MB-175-VII,Axitinib,KU-55933,0
BT-20,Luminespib,KU-55933,0
SW1417,Vinorelbine,LGK974,0
CAMA-1,Navitoclax,Taselisib,1
DAN-G,Lapatinib,Gemcitabine,0
SW48,Trametinib,Taselisib,1
HCC1954,Trametinib,JQ1,0
HCC1954,Luminespib,RO-3306,0
MCF7,Bortezomib,Alpelisib,0
HCC1187,Crizotinib,Docetaxel,0
HCT-116,SB505124,Crizotinib,0
CL-11,Camptothecin,SB505124,0
COLO-678,Olaparib,Linsitinib,0
SW1990,MK-2206,Linsitinib,0
MRK-nu-1,Vorinostat,OSI-027,0
MCF7,MK-1775,Olaparib,0
PA-TU-8902,SCH772984,Sorafenib,0
KP-2,Palbociclib,Trametinib,0
PA-TU-8902,Sorafenib,MK-1775,0
KP-4,Dasatinib,5-Fluorouracil,0
NCI-H747,Oxaliplatin,AZD7762,0
AU565,AZD7762,ZM447439,0
MDA-MB-330,Bortezomib,Docetaxel,0
MZ1-PC,Galunisertib,OSI-027,0
HCC2157,MK-1775,Olaparib,0
HCC70,AZD7762,Sapitinib,0
NCI-H747,Olaparib,Oxaliplatin,0
COLO-824,Sapitinib,ZM447439,0
MDA-MB-361,Bortezomib,Docetaxel,0
SNU-C2B,AZD4547,5-Fluorouracil,0
CAL-51,Crizotinib,JQ1,0
HCT-15,MK-1775,Crizotinib,0
HCC1428,Vorinostat,Axitinib,0
PANC-02-03,AZD7762,Gemcitabine,1
HCC70,OSI-027,5-Fluorouracil,0
ZR-75-30,Linsitinib,Navitoclax,0
CAL-85-1,Luminespib,MK-2206,0
SNU-175,Trametinib,Camptothecin,0
MDA-MB-231,Luminespib,Camptothecin,0
NCI-H716,Sapitinib,AZD4547,0
MDA-MB-453,Olaparib,Pictilisib,0
Hs-766T,Olaparib,Irinotecan,0
CL-11,Olaparib,Palbociclib,0
ZR-75-30,Linsitinib,ZM447439,0
HCC2998,BMS-754807,MK-1775,0
EFM-192A,Trametinib,Uprosertib,0
HCC1187,Trametinib,JQ1,0
HCC1143,Sapitinib,PF-4708671,0
SU8686,Crizotinib,Dasatinib,0
HCT-116,Linsitinib,MK-1775,0
HCC1395,OSI-027,GSK269962A,0
PANC-02-03,Erlotinib,SCH772984,0
SW1417,LGK974,Sapitinib,0
BxPC-3,Crizotinib,Galunisertib,0
CAL-148,Palbociclib,Pictilisib,0
DU-4475,Gemcitabine,SCH772984,0
Hs-766T,Oxaliplatin,LGK974,0
BT-20,Sapitinib,Taselisib,0
GP5d,Taselisib,Trametinib,0
BT-483,5-Fluorouracil,Tozasertib,0
DAN-G,OSI-027,SCH772984,0
PA-TU-8902,AZD7762,Lapatinib,0
MDA-MB-415,Pictilisib,AZD6482,0
COLO-824,Bortezomib,Cisplatin,0
DiFi,SCH772984,AZD7762,0
PANC-02-03,Crizotinib,Ruxolitinib,0
HCC1143,Linsitinib,OSI-027,0
SW948,Dabrafenib,MK-1775,0
HCC70,Axitinib,KU-55933,0
MFM-223,Linsitinib,Olaparib,0
HCT-15,BMS-754807,AZD4547,0
AU565,Olaparib,Bortezomib,0
BT-474,OSI-027,Sapitinib,0
MRK-nu-1,Gemcitabine,Vorinostat,0
BxPC-3,Cisplatin,LGK974,0
HCC70,Sapitinib,Entinostat,0
MZ1-PC,Navitoclax,Cisplatin,0
UACC-812,Axitinib,OSI-027,0
MDST8,Dabrafenib,SB216763,0
PANC-10-05,OSI-027,SCH772984,0
HCT-116,AZD8055,BMS-754807,0
MDA-MB-361,Gemcitabine,Cisplatin,0
HCC2157,Sapitinib,Entinostat,0
NCI-H747,Afatinib,LGK974,0
MDA-MB-175-VII,MK-2206,Wee1 Inhibitor,0
HCC1806,Vorinostat,Tozasertib,0
NCI-H716,Palbociclib,SB216763,0
HCC1143,Bortezomib,Crizotinib,0
CAL-120,Temozolomide,Uprosertib,0
HDQ-P1,Bortezomib,Nilotinib,0
HCC2218,OSI-027,RO-3306,0
UACC-812,Palbociclib,PD173074,1
CaR-1,AZD7762,Linsitinib,0
T84,Camptothecin,AZD7762,1
PANC-03-27,Oxaliplatin,Irinotecan,0
CaR-1,Linsitinib,Oxaliplatin,0
ZR-75-1,5-Fluorouracil,AZD6482,0
KP-1N,Linsitinib,SCH772984,1
SNU-1040,Trametinib,BMS-754807,0
HCC1599,Palbociclib,Nilotinib,0
CAL-51,OSI-027,Pictilisib,0
COLO-824,Pictilisib,Sorafenib,0
GP5d,Crizotinib,Vinorelbine,0
SU8686,Gemcitabine,Sorafenib,0
HCC1806,AZD7762,AZD6482,0
SW948,5-Fluorouracil,Oxaliplatin,0
CL-11,AZD4547,Trametinib,0
HCC1937,Taselisib,Trametinib,0
HuP-T3,Galunisertib,Gemcitabine,0
ZR-75-30,Cisplatin,Wee1 Inhibitor,0
HCC70,Bortezomib,Luminespib,0
CAL-51,Cisplatin,Gemcitabine,0
EFM-192A,AZD7762,Olaparib,0
LoVo,Taselisib,Vinorelbine,0
PANC-08-13,OSI-027,AZD7762,0
T84,Linsitinib,5-Fluorouracil,0
ZR-75-30,PD173074,MK-2206,0
HCC1419,Lapatinib,Wee1 Inhibitor,0
HCC1569,MK-1775,Afatinib,0
SW948,Camptothecin,Sapitinib,0
HCC1937,Sapitinib,Tozasertib,0
DU-4475,Cisplatin,MK-2206,0
SK-CO-1,MK-2206,Afatinib,0
HCC1569,MK-1775,Camptothecin,0
PANC-03-27,Crizotinib,MK-1775,0
MDA-MB-157,Palbociclib,Lapatinib,0
SNU-1040,LGK974,AZD4547,0
CAL-51,Axitinib,Olaparib,0
PSN1,Erlotinib,OSI-027,0
PANC-03-27,MK-2206,LGK974,0
SW1990,Sorafenib,Dactolisib,0
COLO-824,PD173074,5-Fluorouracil,0
HCC1806,Lapatinib,Taselisib,0
JIMT-1,AZD7762,KU-55933,0
T84,Oxaliplatin,Navitoclax,0
DAN-G,SCH772984,Olaparib,0
UACC-893,Taselisib,Axitinib,0
AsPC-1,Olaparib,SCH772984,0
HCC2157,Palbociclib,BI-2536,0
MDA-MB-361,Bortezomib,Paclitaxel,0
HCC1187,Axitinib,JQ1,1
COLO-678,Afatinib,AZD8055,0
PANC-08-13,Trametinib,AZD7762,0
HCC1419,Gemcitabine,Afatinib,0
DU-4475,AZD7762,Taselisib,0
HCC38,Luminespib,Taselisib,0
CAL-85-1,MK-1775,Uprosertib,0
KP-2,Navitoclax,Olaparib,0
PSN1,OSI-027,Erlotinib,0
MDA-MB-175-VII,Axitinib,Cisplatin,0
HCC1569,Gemcitabine,Linsitinib,0
HPAC,OSI-027,AZD7762,0
HCC2998,Camptothecin,Navitoclax,0
PANC-03-27,Galunisertib,Dasatinib,0
CAL-120,Bortezomib,Olaparib,0
MDA-MB-415,Linsitinib,Palbociclib,0
PANC-10-05,Dasatinib,Linsitinib,1
HDQ-P1,5-Fluorouracil,Trametinib,0
HCC2998,Taselisib,Vinorelbine,0
MDA-MB-361,Cisplatin,Luminespib,0
BT-483,MK-1775,Sorafenib,0
CAL-51,Luminespib,Docetaxel,0
T84,LGK974,Camptothecin,0
BxPC-3,Olaparib,Linsitinib,0
NCI-H508,MK-1775,Taselisib,0
EFM-192A,Gemcitabine,ZM447439,0
HCC1395,Gemcitabine,Lapatinib,0
MDA-MB-453,Trametinib,Uprosertib,0
BT-474,Vorinostat,ZM447439,1
CAMA-1,Linsitinib,GSK269962A,0
LS-180,AZD8055,Oxaliplatin,0
BT-20,Navitoclax,AZD6482,0
HCC70,Sapitinib,Doramapimod,0
MCF7,Cisplatin,Dabrafenib,0
HCC1806,Luminespib,OSI-027,0
MDA-MB-231,Bortezomib,Vorinostat,0
CAL-51,Crizotinib,Sapitinib,0
SW1463,SB216763,SB505124,0
EFM-19,PD173074,Afatinib,0
PANC-08-13,MK-2206,Palbociclib,0
PANC-08-13,MK-1775,Irinotecan,0
MDA-MB-157,PD173074,Venetoclax,0
HCC1395,AZD7762,Vorinostat,0
SW620,LGK974,Palbociclib,0
CCK-81,Afatinib,Dabrafenib,0
HCC1569,OSI-027,Ribociclib,0
DAN-G,LGK974,SCH772984,0
OCUB-M,Axitinib,SCH772984,0
MDA-MB-436,Lapatinib,5-Fluorouracil,0
SNU-C5,MK-1775,MK-2206,0
JIMT-1,Temozolomide,Paclitaxel,0
HCC38,Lapatinib,5-Fluorouracil,0
SW1990,LGK974,SCH772984,0
LS-411N,Camptothecin,AZD7762,0
LS-513,Afatinib,MK-2206,0
PANC-04-03,Oxaliplatin,Paclitaxel,0
HCC1419,Sapitinib,Wee1 Inhibitor,0
CAL-85-1,Taselisib,ZM447439,0
SNU-81,Camptothecin,BMS-754807,0
HCC1500,Trametinib,Taselisib,0
BT-20,AZD7762,Taselisib,0
HCC2998,Crizotinib,Oxaliplatin,0
ZR-75-30,Vorinostat,Alpelisib,1
MDA-MB-468,Axitinib,Ribociclib,0
HCC38,Axitinib,Nilotinib,0
BT-474,AZD7762,Sorafenib,0
HT-29,SB505124,Camptothecin,0
SNU-175,Afatinib,Camptothecin,0
Hs-766T,MK-1775,Olaparib,0
SU8686,SCH772984,AZD7762,0
GP5d,Crizotinib,Palbociclib,0
HCC2218,Navitoclax,Paclitaxel,1
SNU-C5,SB505124,SCH772984,0
MFM-223,Vorinostat,ZM447439,1
MDA-MB-157,OSI-027,Uprosertib,0
T47D,MK-2206,AZD7762,0
JIMT-1,Gemcitabine,Sapitinib,0
ZR-75-30,Trametinib,Docetaxel,0
ZR-75-1,PD173074,Gemcitabine,0
BT-20,Luminespib,OSI-027,0
SW837,Olaparib,SB505124,0
LS-180,Vinorelbine,MK-1775,0
SW1990,Oxaliplatin,Navitoclax,0
HCT-116,BMS-754807,AZD4547,1
CAL-120,Bortezomib,BI-2536,0
NCI-H747,AZD4547,BMS-754807,0
BT-474,Sapitinib,KU-55933,0
MDA-MB-436,Linsitinib,Palbociclib,0
HT-29,AZD7762,Taselisib,0
SW1463,MK-1775,5-Fluorouracil,0
LS-180,5-Fluorouracil,Camptothecin,0
SNU-407,Sapitinib,BMS-754807,1
Hs-766T,Erlotinib,Galunisertib,0
OCUB-M,PD173074,Uprosertib,0
MDA-MB-436,Axitinib,ZM447439,0
MDA-MB-361,Taselisib,Gemcitabine,0
HCC70,Temozolomide,Taselisib,0
ZR-75-30,Navitoclax,RO-3306,0
HCC1419,Bortezomib,Paclitaxel,0
CAMA-1,Pictilisib,Nilotinib,0
HCT-15,Camptothecin,Linsitinib,0
PANC-10-05,Palbociclib,SCH772984,0
HT-115,Afatinib,Taselisib,1
MFM-223,AZD7762,Sorafenib,0
HCC1395,Temozolomide,Cisplatin,0
AU565,MK-1775,Afatinib,0
LoVo,Camptothecin,AZD4547,0
YAPC,Irinotecan,Oxaliplatin,0
COLO-824,Navitoclax,Entinostat,0
HCC2157,Navitoclax,Crizotinib,1
Hs-578-T,MK-2206,Sapitinib,0
PSN1,Dactolisib,MK-2206,0
HPAC,Sorafenib,Ruxolitinib,0
JIMT-1,Crizotinib,Docetaxel,0
SW1116,MK-2206,Palbociclib,0
PA-TU-8988T,Dactolisib,Trametinib,0
MDA-MB-453,Axitinib,Palbociclib,0
ZR-75-30,Axitinib,Paclitaxel,0
PL4,Lapatinib,OSI-027,0
RKO,Linsitinib,Taselisib,0
CAL-148,Pictilisib,Nilotinib,0
DAN-G,5-Fluorouracil,Taselisib,0
CAL-85-1,MK-1775,Venetoclax,0
COLO-824,MK-1775,Afatinib,0
YAPC,Trametinib,OSI-027,0
MIA-PaCa-2,Oxaliplatin,Trametinib,0
JIMT-1,Navitoclax,Afatinib,0
HT-29,Camptothecin,Afatinib,0
SNU-407,AZD8055,MK-1775,0
MDA-MB-231,Trametinib,SB216763,0
SNU-C2B,5-Fluorouracil,Sapitinib,0
SK-CO-1,MK-1775,Camptothecin,0
T84,AZD7762,Linsitinib,1
SNU-C5,Afatinib,Oxaliplatin,0
CAL-51,Temozolomide,5-Fluorouracil,0
HCT-15,Crizotinib,SCH772984,1
HCC1143,Bortezomib,MK-2206,0
PANC-04-03,Navitoclax,MK-1775,0
COLO-824,Navitoclax,RO-3306,0
HCC2157,Linsitinib,PD173074,1
CAL-85-1,MK-1775,Navitoclax,1
BT-549,Taselisib,Olaparib,0
HCC70,MK-1775,Alisertib,0
SU8686,MK-1775,Navitoclax,0
HCC1806,AZD7762,Olaparib,1
JIMT-1,Bortezomib,Docetaxel,0
EFM-192A,Trametinib,Axitinib,0
CAMA-1,Temozolomide,Venetoclax,0
T84,Taselisib,Trametinib,1
T47D,Bortezomib,GSK269962A,0
MDA-MB-157,MK-1775,Olaparib,0
HT-29,SB505124,AZD7762,0
SUIT-2,OSI-027,Erlotinib,0
HCC1937,Lapatinib,MK-1775,0
HCC2157,Olaparib,5-Fluorouracil,0
COLO-205,Vinorelbine,Dabrafenib,0
HCC2218,Docetaxel,OSI-027,0
COLO-824,MK-2206,Olaparib,0
CL-11,SB505124,5-Fluorouracil,0
SNU-C2B,AZD8055,Trametinib,0
NCI-H716,Afatinib,5-Fluorouracil,0
DU-4475,Cisplatin,Crizotinib,0
BxPC-3,Linsitinib,LGK974,0
CAL-148,PD173074,Palbociclib,0
HCC1569,Gemcitabine,PF-4708671,0
RCM-1,Crizotinib,Oxaliplatin,0
CAL-51,Vorinostat,Lapatinib,0
HCC1428,Linsitinib,MK-1775,0
PSN1,SCH772984,Dasatinib,0
HCC2998,SCH772984,Navitoclax,1
MZ1-PC,Cisplatin,Dasatinib,0
HuP-T3,Oxaliplatin,Dasatinib,0
ZR-75-30,PD173074,5-Fluorouracil,0
DAN-G,SCH772984,Navitoclax,1
SW948,Crizotinib,Taselisib,0
HCC1954,Axitinib,PD173074,0
C2BBe1,Crizotinib,Afatinib,0
COLO-205,LGK974,Oxaliplatin,0
LS-513,Oxaliplatin,LGK974,0
LS-180,Crizotinib,LGK974,0
MFM-223,Crizotinib,SB216763,0
MDA-MB-453,Vorinostat,SB216763,0
CCK-81,SCH772984,AZD4547,0
CAL-148,MK-2206,NU7441,0
SW1417,Camptothecin,Sapitinib,0
HCC70,Crizotinib,Vorinostat,0
MDA-MB-453,Bortezomib,Dabrafenib,0
KP-3,Paclitaxel,AZD7762,0
SW1990,MK-2206,Galunisertib,0
AsPC-1,Ruxolitinib,Trametinib,0
HCC38,Vorinostat,Palbociclib,0
PL4,Crizotinib,SCH772984,0
MDA-MB-415,Bortezomib,Taselisib,0
CW-2,Vinorelbine,Olaparib,0
SNU-81,Afatinib,BMS-754807,0
EFM-192A,MK-2206,Wee1 Inhibitor,0
HCC1500,Sapitinib,Docetaxel,0
COLO-824,Bortezomib,Paclitaxel,0
EFM-19,OSI-027,Pictilisib,0
RCM-1,Vinorelbine,AZD7762,0
MZ1-PC,Ruxolitinib,Crizotinib,0
CAL-51,Gemcitabine,Cisplatin,1
UACC-893,Lapatinib,Afatinib,0
AsPC-1,Lapatinib,Sorafenib,1
CAMA-1,Trametinib,Alisertib,0
Hs-578-T,MK-2206,Dabrafenib,0
EVSA-T,Taselisib,SB216763,0
HCC70,Taselisib,5-Fluorouracil,0
BT-20,MK-1775,Vorinostat,0
CCK-81,Trametinib,Palbociclib,0
KP-2,Ruxolitinib,Taselisib,0
JIMT-1,Gemcitabine,SCH772984,0
HPAC,Dasatinib,Crizotinib,0
HDQ-P1,Palbociclib,AZD6482,0
MDA-MB-453,Olaparib,JQ1,0
CAL-120,PD173074,Dabrafenib,0
HCC1419,MK-1775,NU7441,0
CAL-51,Vorinostat,SB216763,0
MDA-MB-436,Lapatinib,OSI-027,0
MRK-nu-1,Luminespib,Lapatinib,0
CW-2,Dabrafenib,AZD7762,0
DU-4475,Olaparib,Crizotinib,0
MDA-MB-361,AZD7762,Docetaxel,0
HCC1419,Temozolomide,Taselisib,0
SW1417,Vinorelbine,Olaparib,0
MDA-MB-157,OSI-027,Vorinostat,0
HCC38,OSI-027,Ribociclib,0
CAL-148,Cisplatin,Bortezomib,0
KP-4,Dactolisib,MK-2206,0
MRK-nu-1,Axitinib,RO-3306,0
MDA-MB-330,AZD7762,Taselisib,0
SNU-C2B,Sapitinib,Crizotinib,0
MDA-MB-453,Linsitinib,Alisertib,0
SW837,BMS-754807,Crizotinib,0
HCC38,MK-1775,RO-3306,0
SNU-81,MK-1775,AZD7762,1
MDA-MB-231,Crizotinib,Tozasertib,0
SUIT-2,Dasatinib,Erlotinib,0
HCC1428,Lapatinib,Doramapimod,0
HCC1937,Pictilisib,Camptothecin,0
CAL-120,Navitoclax,Tozasertib,0
EVSA-T,Docetaxel,AZD6482,0
HCC2157,MK-2206,Tozasertib,0
HT-29,Navitoclax,Trametinib,0
EFM-19,Palbociclib,AZD8055,0
KP-4,LGK974,Paclitaxel,0
BT-483,Taselisib,KU-55933,0
SW1463,MK-2206,Afatinib,0
DU-4475,MK-2206,Entinostat,0
KP-4,5-Fluorouracil,Navitoclax,0
CAL-51,Palbociclib,Nilotinib,0
SW48,Sapitinib,LGK974,0
DU-4475,Pictilisib,SB216763,0
AU565,Axitinib,Doramapimod,0
HCC1500,Cisplatin,Camptothecin,0
MDA-MB-453,MK-2206,Tozasertib,0
CAMA-1,5-Fluorouracil,Taselisib,0
HCC1419,Linsitinib,AZD6482,0
HCC1187,Taselisib,Venetoclax,0
PANC-02-03,MK-2206,Lapatinib,1
YAPC,OSI-027,AZD7762,0
DAN-G,Sorafenib,Ruxolitinib,0
CAL-51,OSI-027,Axitinib,0
PANC-10-05,Sorafenib,SCH772984,0
CAL-148,Luminespib,Alisertib,0
PANC-08-13,AZD7762,Lapatinib,0
HCC1419,AZD7762,Uprosertib,0
LS-411N,BMS-754807,MK-2206,1
BT-483,Olaparib,NU7441,0
COLO-205,5-Fluorouracil,Olaparib,0
SW48,BMS-754807,AZD4547,0
COLO-824,Sapitinib,Temozolomide,0
LS-180,Linsitinib,Vinorelbine,0
MFM-223,Crizotinib,Palbociclib,0
HCC1500,Luminespib,Alpelisib,0
HCC2157,Docetaxel,Luminespib,0
HCC2218,Pictilisib,Linsitinib,0
LS-123,Vinorelbine,SCH772984,0
HCC1143,PD173074,Palbociclib,0
CAL-85-1,MK-1775,Alisertib,0
MFM-223,Gemcitabine,Axitinib,0
CAMA-1,Olaparib,Palbociclib,0
BT-483,Navitoclax,Sapitinib,0
MFM-223,Olaparib,Doramapimod,0
HCC1954,Axitinib,Cisplatin,0
MDA-MB-453,Linsitinib,MK-2206,0
SW1463,AZD7762,Camptothecin,0
HCC1187,Palbociclib,KU-55933,0
HCC2998,AZD8055,LGK974,0
MIA-PaCa-2,Oxaliplatin,Sorafenib,0
CAL-51,Palbociclib,RO-3306,0
ZR-75-30,Luminespib,Alisertib,0
MDA-MB-468,Cisplatin,Crizotinib,0
MDA-MB-361,Crizotinib,JQ1,0
BT-20,Lapatinib,KU-55933,0
HCC1395,Navitoclax,BI-2536,0
KP-1N,Irinotecan,Palbociclib,0
CaR-1,Afatinib,LGK974,0
HCC2998,Afatinib,LGK974,0
MFM-223,MK-1775,Entinostat,1
HCC2157,Linsitinib,Paclitaxel,0
PANC-03-27,AZD7762,Lapatinib,0
MDA-MB-175-VII,Trametinib,Uprosertib,1
PL4,Erlotinib,Galunisertib,0
NCI-H508,Vinorelbine,Crizotinib,0
HCC1569,Gemcitabine,PD173074,0
HCT-116,Afatinib,AZD8055,0
BT-483,Docetaxel,Dabrafenib,0
CAL-148,Gemcitabine,GSK269962A,0
HCC1937,Gemcitabine,ZM447439,0
HDQ-P1,Cisplatin,BI-2536,0
HT55,SB216763,MK-1775,0
Hs-766T,Irinotecan,AZD7762,1
SW1990,MK-1775,Olaparib,0
CAMA-1,OSI-027,Ribociclib,0
MDA-MB-175-VII,OSI-027,RO-3306,0
HuP-T4,Erlotinib,OSI-027,0
SW1463,5-Fluorouracil,Sapitinib,0
MRK-nu-1,OSI-027,Entinostat,1
SNU-C1,Olaparib,Camptothecin,0
RKO,Vinorelbine,AZD8055,0
GP5d,Vinorelbine,Sapitinib,1
MDA-MB-175-VII,Temozolomide,SB216763,0
MDA-MB-330,Cisplatin,Sapitinib,0
BT-549,5-Fluorouracil,Linsitinib,0
EFM-192A,Bortezomib,Temozolomide,0
SNU-C2B,Olaparib,Linsitinib,0
HT-29,Vinorelbine,SB216763,0
PANC-03-27,Oxaliplatin,OSI-027,0
DAN-G,SCH772984,Lapatinib,1
MDA-MB-468,PD173074,AZD7762,0
SNU-81,Olaparib,5-Fluorouracil,0
DU-4475,Trametinib,Uprosertib,0
HCC1806,Crizotinib,SCH772984,0
MDA-MB-415,Trametinib,SCH772984,0
PA-TU-8988T,Galunisertib,SCH772984,0
MDA-MB-415,Gemcitabine,AZD8055,0
CL-11,BMS-754807,Camptothecin,0
DU-4475,Pictilisib,Palbociclib,0
HDQ-P1,MK-1775,Afatinib,0
MCF7,Gemcitabine,Entinostat,0
MIA-PaCa-2,Taselisib,Oxaliplatin,0
CAL-120,Navitoclax,Sorafenib,0
HCC1937,MK-1775,BI-2536,0
HCC202,Bortezomib,Cisplatin,0
KP-2,LGK974,AZD7762,0
HCC1395,5-Fluorouracil,Gemcitabine,0
HCC1599,Crizotinib,Entinostat,0
HCC1143,Luminespib,JQ1,0
CAPAN-2,AZD7762,Paclitaxel,0
SNU-C5,SB216763,Dabrafenib,0
PANC-02-03,SCH772984,Crizotinib,0
HCC1143,Navitoclax,MK-2206,0
EFM-19,MK-2206,Wee1 Inhibitor,0
HT55,MK-1775,Taselisib,0
HCC2157,Palbociclib,PD173074,0
JIMT-1,5-Fluorouracil,Sapitinib,0
T84,Afatinib,BMS-754807,0
SW620,MK-2206,Dabrafenib,0
YAPC,Gemcitabine,Linsitinib,0
LS-411N,AZD8055,AZD4547,0
BxPC-3,Trametinib,Gemcitabine,0
MDA-MB-436,Pictilisib,GSK269962A,0
CAL-51,5-Fluorouracil,AZD7762,0
C2BBe1,SB505124,Camptothecin,0
SW1116,MK-2206,Olaparib,0
HCC38,Luminespib,Bortezomib,0
PANC-02-03,Sorafenib,Trametinib,0
MCF7,Linsitinib,PD173074,0
Hs-766T,Erlotinib,OSI-027,0
JIMT-1,Lapatinib,Sapitinib,0
T84,Trametinib,AZD7762,0
DU-4475,Olaparib,Bortezomib,0
CAL-51,Axitinib,Dabrafenib,0
CAL-85-1,Sapitinib,5-Fluorouracil,0
ZR-75-30,OSI-027,Vorinostat,0
C2BBe1,Crizotinib,SCH772984,0
CAPAN-2,Dactolisib,Erlotinib,0
HCC1187,AZD7762,PD173074,0
HCC1954,MK-1775,ZM447439,0
HCC1143,Pictilisib,Tozasertib,0
MFM-223,Axitinib,Doramapimod,0
MRK-nu-1,OSI-027,5-Fluorouracil,0
MDA-MB-468,5-Fluorouracil,PD173074,0
HCC70,Luminespib,AZD8055,0
SW1990,Palbociclib,Dasatinib,0
SNU-407,SB505124,Taselisib,0
SNU-407,SCH772984,BMS-754807,0
PL4,Lapatinib,Sorafenib,1
CAL-120,Navitoclax,Doramapimod,1
HCT-116,Palbociclib,SB505124,0
MIA-PaCa-2,Dasatinib,Irinotecan,0
HCC1500,Trametinib,Temozolomide,0
OCUB-M,Trametinib,PF-4708671,0
SNU-81,Vinorelbine,BMS-754807,0
HCC2157,MK-2206,AZD8055,0
HCC1806,Linsitinib,Bortezomib,0
EFM-192A,Sapitinib,BI-2536,1
AU565,AZD7762,Taselisib,0
HCC2157,MK-2206,Lapatinib,0
HCC1954,Docetaxel,PF-4708671,0
LS-180,LGK974,5-Fluorouracil,0
COLO-678,Vinorelbine,SB216763,0
Hs-766T,Trametinib,Cisplatin,0
YAPC,Oxaliplatin,MK-1775,0
AU565,Vorinostat,GSK269962A,0
KM12,Crizotinib,Sapitinib,1
SUIT-2,Sorafenib,SCH772984,0
HCC1599,AZD7762,Olaparib,0
HCC1937,Linsitinib,PD173074,0
PANC-04-03,Cisplatin,AZD7762,0
SW1990,Taselisib,Dasatinib,1
PL4,MK-1775,Oxaliplatin,0
SNU-C1,Olaparib,Sapitinib,0
C2BBe1,BMS-754807,SCH772984,0
RCM-1,Linsitinib,Crizotinib,0
COLO-205,SB216763,Palbociclib,0
HCC1500,MK-1775,GSK269962A,0
Hs-578-T,Linsitinib,Pictilisib,0
ZR-75-1,MK-1775,Uprosertib,0
AU565,Temozolomide,KU-55933,0
NCI-H508,SB216763,LGK974,0
HCC1419,Lapatinib,Temozolomide,0
RCM-1,LGK974,Trametinib,0
HCC1419,Temozolomide,Crizotinib,0
HCC1806,OSI-027,Luminespib,0
HuP-T3,LGK974,Ruxolitinib,0
MDA-MB-330,Taselisib,Nilotinib,0
CAMA-1,Temozolomide,Pictilisib,0
HT55,Sapitinib,AZD4547,1
DU-4475,Pictilisib,Sapitinib,0
MDA-MB-468,Docetaxel,PF-4708671,0
HCC1143,MK-1775,AZD6482,0
MDA-MB-436,Bortezomib,MK-2206,0
HCC1143,Cisplatin,Gemcitabine,1
Hs-766T,LGK974,Palbociclib,0
PSN1,Dactolisib,SCH772984,0
SNU-C2B,Camptothecin,AZD7762,0
HCC2157,MK-2206,Afatinib,0
MRK-nu-1,Linsitinib,Wee1 Inhibitor,0
MDA-MB-436,OSI-027,Camptothecin,0
RCM-1,SB216763,SB505124,0
MDA-MB-361,Trametinib,Taselisib,0
HCC1954,Olaparib,5-Fluorouracil,0
HCC1187,Pictilisib,Ribociclib,0
HCC1428,AZD7762,Uprosertib,0
KP-4,LGK974,Palbociclib,0
SW48,AZD8055,MK-1775,0
HCC1428,Navitoclax,Entinostat,0
