cell,drug1_db,drug2_db,synergy
MRK-nu-1,PD173074,Temozolomide,0
HCC1395,Temozolomide,Paclitaxel,0
HCC1419,Lapatinib,Ribociclib,0
HCC70,Vorinostat,JQ1,1
HCT-15,AZD7762,AZD4547,0
ZR-75-30,AZD7762,Alisertib,0
ZR-75-30,Lapatinib,PD173074,0
PSN1,Paclitaxel,Linsitinib,0
KP-4,Lapatinib,Paclitaxel,0
SNU-C5,SCH772984,MK-1775,0
SW1116,SB216763,AZD7762,0
HCC1500,Sapitinib,BI-2536,0
MDA-MB-231,Olaparib,Navitoclax,0
BT-20,Lapatinib,Camptothecin,0
HCC1806,MK-1775,Vorinostat,0
MDA-MB-453,Luminespib,Taselisib,0
HCC1569,MK-2206,Palbociclib,0
SNU-175,MK-1775,Afatinib,0
MDA-MB-436,Axitinib,AZD7762,0
MDA-MB-453,AZD7762,Alisertib,0
MDA-MB-453,Temozolomide,Sorafenib,0
CAL-148,Taselisib,MK-1775,0
MDST8,SB216763,Oxaliplatin,0
MDA-MB-361,Palbociclib,Sorafenib,0
Hs-578-T,Gemcitabine,GSK269962A,0
ZR-75-1,Temozolomide,Camptothecin,0
C2BBe1,SB505124,Taselisib,1
HCC2998,Palbociclib,LGK974,0
EFM-192A,Gemcitabine,Wee1 Inhibitor,0
MFM-223,Palbociclib,SB216763,0
BT-483,Trametinib,SCH772984,0
MIA-PaCa-2,Sorafenib,Dactolisib,0
KP-4,SCH772984,Dasatinib,1
SK-CO-1,MK-2206,Sapitinib,0
CW-2,Trametinib,Linsitinib,0
MDA-MB-231,Linsitinib,Cisplatin,0
SW1417,Taselisib,Linsitinib,0
MDA-MB-231,5-Fluorouracil,JQ1,0
LoVo,Taselisib,Dabrafenib,0
T47D,5-Fluorouracil,Alisertib,0
DU-4475,Temozolomide,Vorinostat,0
HT55,Navitoclax,Olaparib,0
BT-549,Cisplatin,Pictilisib,0
CAMA-1,Docetaxel,PF-4708671,0
MDA-MB-231,5-Fluorouracil,Alisertib,0
HCC1187,Navitoclax,Dabrafenib,0
RKO,Olaparib,Oxaliplatin,0
MDST8,Oxaliplatin,Dabrafenib,0
MRK-nu-1,Trametinib,Nilotinib,0
LS-513,AZD7762,Sapitinib,0
SNU-1040,SB505124,5-Fluorouracil,0
MDA-MB-330,Taselisib,MK-1775,0
UACC-812,Navitoclax,Luminespib,0
HCC2218,PD173074,Linsitinib,0
MDA-MB-231,Lapatinib,JQ1,0
SW1990,5-Fluorouracil,Ruxolitinib,0
HCC1500,Gemcitabine,Navitoclax,0
HDQ-P1,Palbociclib,PD173074,0
MDA-MB-453,Linsitinib,Doramapimod,0
BT-483,PD173074,Lapatinib,0
KM12,Dabrafenib,5-Fluorouracil,0
CCK-81,Trametinib,Palbociclib,0
SUIT-2,Galunisertib,Dasatinib,0
COLO-824,Docetaxel,ZM447439,0
HCC1806,Linsitinib,Doramapimod,0
MCF7,Docetaxel,PF-4708671,0
COLO-824,OSI-027,Ribociclib,0
C2BBe1,SCH772984,Sapitinib,0
C2BBe1,BMS-754807,Vinorelbine,1
HCC70,Luminespib,BI-2536,0
MDA-MB-231,Linsitinib,Nilotinib,0
HCC1599,MK-2206,Temozolomide,0
SNU-C1,BMS-754807,Dabrafenib,0
HCC1954,PD173074,Doramapimod,0
HCC2218,MK-2206,BI-2536,0
HCC1806,AZD7762,MK-2206,0
CW-2,SCH772984,Taselisib,0
SNU-81,SB216763,Palbociclib,0
CFPAC-1,Oxaliplatin,SCH772984,0
HCC1569,5-Fluorouracil,Trametinib,1
HCC2998,MK-2206,5-Fluorouracil,0
PANC-02-03,Gemcitabine,Taselisib,0
KP-2,Palbociclib,5-Fluorouracil,0
BT-20,OSI-027,ZM447439,0
CAPAN-1,Taselisib,Linsitinib,0
MDA-MB-468,Sapitinib,Trametinib,0
MDA-MB-415,Trametinib,Paclitaxel,0
PANC-02-03,Trametinib,Linsitinib,1
HCC1937,MK-2206,Dabrafenib,0
HuP-T3,Irinotecan,Ruxolitinib,0
HCT-15,Navitoclax,Palbociclib,0
ZR-75-30,MK-1775,SB216763,0
AU565,5-Fluorouracil,MK-1775,0
HCT-15,Sapitinib,AZD7762,0
BT-20,Navitoclax,Venetoclax,0
SW48,SB216763,Camptothecin,0
COLO-678,MK-2206,Crizotinib,0
BT-474,Vorinostat,PF-4708671,0
BT-549,Gemcitabine,GSK269962A,0
DU-4475,OSI-027,NU7441,0
HCC1187,Temozolomide,BI-2536,0
JIMT-1,AZD7762,NU7441,0
MDA-MB-175-VII,Taselisib,BI-2536,0
MDA-MB-468,MK-2206,Gemcitabine,0
ZR-75-1,Temozolomide,Crizotinib,0
HCC1187,Olaparib,Linsitinib,0
ZR-75-1,Palbociclib,BI-2536,0
BT-483,AZD7762,Dabrafenib,0
COLO-824,Lapatinib,Alisertib,0
HCC70,Crizotinib,JQ1,0
COLO-205,Palbociclib,Sapitinib,0
CCK-81,5-Fluorouracil,SCH772984,0
MRK-nu-1,Olaparib,Sapitinib,0
HCC1500,PD173074,Cisplatin,0
PANC-02-03,Sorafenib,Navitoclax,1
UACC-893,MK-1775,AZD6482,0
COLO-678,LGK974,BMS-754807,0
MDA-MB-361,Linsitinib,Entinostat,0
HCC2157,Temozolomide,Pictilisib,0
BT-474,Taselisib,Wee1 Inhibitor,0
SUIT-2,OSI-027,AZD7762,0
BT-549,Temozolomide,Lapatinib,0
PANC-04-03,Paclitaxel,Taselisib,0
COLO-205,Trametinib,Sapitinib,1
COLO-205,Crizotinib,Afatinib,0
HDQ-P1,OSI-027,Dabrafenib,0
COLO-824,PD173074,SCH772984,0
BT-474,Temozolomide,Sapitinib,0
HCC2157,Trametinib,SCH772984,0
MDA-MB-415,Docetaxel,Ribociclib,0
SNU-81,Taselisib,Camptothecin,0
SW1463,LGK974,Vinorelbine,0
CAL-120,Sapitinib,SCH772984,0
HCC1599,Docetaxel,Sorafenib,0
BT-20,Lapatinib,Gemcitabine,0
RCM-1,5-Fluorouracil,Oxaliplatin,0
PANC-02-03,Galunisertib,Lapatinib,0
HCC1419,Linsitinib,Gemcitabine,0
HCC1500,Pictilisib,Ribociclib,0
NCI-H716,Trametinib,Dabrafenib,0
HCT-116,Crizotinib,Oxaliplatin,0
KP-2,Oxaliplatin,Dasatinib,0
HPAC,SCH772984,Galunisertib,0
PANC-10-05,Linsitinib,Dactolisib,0
KP-3,Taselisib,Ruxolitinib,0
HCC1419,Sapitinib,Palbociclib,0
SW48,BMS-754807,Palbociclib,0
HCC2157,5-Fluorouracil,Linsitinib,1
SW948,Camptothecin,BMS-754807,0
HDQ-P1,Olaparib,Linsitinib,0
RCM-1,Vinorelbine,Taselisib,0
SW948,SB216763,Palbociclib,0
EFM-19,Navitoclax,AZD6482,1
MCF7,5-Fluorouracil,AZD7762,0
SNU-1040,Crizotinib,BMS-754807,0
COLO-678,Linsitinib,SCH772984,0
CAL-85-1,AZD7762,BI-2536,0
HCC1395,Sapitinib,Navitoclax,0
HDQ-P1,Trametinib,Linsitinib,1
HDQ-P1,Axitinib,Bortezomib,0
HCC38,MK-1775,KU-55933,0
EVSA-T,Sapitinib,Afatinib,0
YAPC,Trametinib,Crizotinib,0
KP-4,Gemcitabine,Oxaliplatin,0
EFM-192A,PD173074,Ribociclib,0
CAL-148,Trametinib,Doramapimod,0
HCC1143,Crizotinib,SCH772984,0
PA-TU-8902,Ruxolitinib,Galunisertib,0
BT-474,PD173074,Uprosertib,0
SW1116,Palbociclib,Oxaliplatin,0
HCC1419,Temozolomide,Linsitinib,0
CAMA-1,Taselisib,Lapatinib,0
JIMT-1,Navitoclax,PD173074,0
DU-4475,Cisplatin,Navitoclax,1
CAPAN-2,Dasatinib,MK-2206,0
CAMA-1,AZD7762,Dabrafenib,0
LS-513,Oxaliplatin,Vinorelbine,0
ZR-75-1,Docetaxel,Camptothecin,0
MCF7,Temozolomide,Cisplatin,0
C2BBe1,Linsitinib,SB216763,0
MDA-MB-468,Olaparib,Nilotinib,0
MDA-MB-157,Taselisib,Doramapimod,0
HCC1187,Linsitinib,ZM447439,0
MDA-MB-157,Gemcitabine,Lapatinib,0
COLO-320-HSR,AZD4547,Taselisib,0
PANC-04-03,Trametinib,Gemcitabine,0
COLO-205,Oxaliplatin,AZD4547,0
BT-474,Vorinostat,Wee1 Inhibitor,0
MDA-MB-453,AZD7762,AZD6482,0
MIA-PaCa-2,LGK974,Oxaliplatin,0
HCC1500,PD173074,RO-3306,1
Hs-578-T,Linsitinib,Sorafenib,0
KP-3,Olaparib,Dactolisib,0
NCI-H747,LGK974,5-Fluorouracil,0
SNU-81,Trametinib,Afatinib,0
HCT-116,SB216763,SCH772984,0
MRK-nu-1,Gemcitabine,Luminespib,0
GP5d,BMS-754807,AZD4547,0
DAN-G,Linsitinib,Taselisib,0
HCC38,Taselisib,Wee1 Inhibitor,0
DU-4475,Lapatinib,Temozolomide,0
COLO-205,AZD7762,SB216763,0
HT-29,Trametinib,Oxaliplatin,0
HCC2998,AZD4547,MK-1775,0
UACC-812,Olaparib,Sapitinib,0
EVSA-T,Luminespib,NU7441,0
COLO-824,Crizotinib,Tozasertib,0
MZ1-PC,Taselisib,Trametinib,1
PA-TU-8902,Dasatinib,Dactolisib,0
SK-CO-1,Crizotinib,Afatinib,0
MDA-MB-231,Linsitinib,5-Fluorouracil,0
MDA-MB-330,Bortezomib,PF-4708671,0
CAL-148,Trametinib,Paclitaxel,0
OCUB-M,Cisplatin,5-Fluorouracil,0
COLO-205,LGK974,SCH772984,0
CAPAN-1,Lapatinib,Gemcitabine,0
JIMT-1,Linsitinib,Navitoclax,0
JIMT-1,MK-2206,Wee1 Inhibitor,0
MDA-MB-468,PD173074,Bortezomib,0
CW-2,LGK974,SCH772984,0
MDA-MB-468,MK-2206,Trametinib,0
MDA-MB-436,OSI-027,AZD6482,0
SK-CO-1,MK-1775,Camptothecin,0
YAPC,MK-2206,Lapatinib,0
HCC1937,Gemcitabine,Sapitinib,0
SNU-81,Crizotinib,Dabrafenib,0
CAL-148,Luminespib,Linsitinib,0
PANC-08-13,Sorafenib,Trametinib,0
RKO,Olaparib,MK-2206,0
MDA-MB-361,AZD7762,Luminespib,0
JIMT-1,Lapatinib,Gemcitabine,0
Hs-578-T,Bortezomib,SCH772984,0
OCUB-M,Crizotinib,Linsitinib,0
MRK-nu-1,Docetaxel,Sorafenib,0
HuP-T3,5-Fluorouracil,Gemcitabine,0
HCC1954,Crizotinib,Uprosertib,0
UACC-893,Trametinib,BI-2536,0
CW-2,SB505124,Olaparib,0
LS-513,SCH772984,Linsitinib,0
BxPC-3,Dasatinib,Olaparib,0
PANC-08-13,Sorafenib,Navitoclax,0
HCC1599,Docetaxel,Wee1 Inhibitor,0
MDA-MB-468,MK-1775,Venetoclax,0
CCK-81,LGK974,AZD7762,0
EFM-19,OSI-027,Alisertib,0
SW837,AZD4547,Camptothecin,0
ZR-75-30,Navitoclax,Sapitinib,0
SNU-175,Palbociclib,Olaparib,0
AsPC-1,MK-2206,LGK974,0
LoVo,Vinorelbine,Afatinib,0
HCC1187,Linsitinib,NU7441,0
COLO-205,MK-2206,AZD7762,0
CAL-85-1,MK-1775,Cisplatin,1
HCC1395,Trametinib,Wee1 Inhibitor,0
HT55,MK-2206,AZD7762,0
MDA-MB-175-VII,5-Fluorouracil,AZD7762,1
CAL-148,Gemcitabine,Axitinib,0
MFM-223,OSI-027,Ribociclib,0
MIA-PaCa-2,Galunisertib,Trametinib,0
SW620,Camptothecin,Dabrafenib,0
KP-1N,Galunisertib,Gemcitabine,0
DAN-G,Sorafenib,Erlotinib,0
Hs-578-T,Trametinib,Cisplatin,0
ZR-75-1,Temozolomide,BI-2536,0
MDST8,Camptothecin,AZD4547,0
UACC-812,Vorinostat,5-Fluorouracil,0
SW48,AZD7762,BMS-754807,0
PANC-08-13,Dasatinib,Cisplatin,0
HuP-T3,Lapatinib,Galunisertib,1
MDA-MB-175-VII,Temozolomide,Vorinostat,0
LS-180,Camptothecin,Navitoclax,0
HCC38,Docetaxel,Doramapimod,0
HCC2157,Navitoclax,PD173074,0
KP-4,Paclitaxel,Dactolisib,0
MDA-MB-453,MK-2206,GSK269962A,0
ZR-75-30,MK-1775,Nilotinib,0
CAL-85-1,PD173074,Pictilisib,0
MDA-MB-436,Linsitinib,Nilotinib,0
CAL-85-1,Taselisib,PD173074,0
OCUB-M,Palbociclib,Sapitinib,0
MCF7,Bortezomib,Cisplatin,0
HCC1500,Trametinib,OSI-027,0
HCT-116,Palbociclib,SB216763,0
EVSA-T,Gemcitabine,ZM447439,0
EFM-19,AZD7762,BI-2536,0
MFM-223,Docetaxel,5-Fluorouracil,0
SK-CO-1,MK-1775,AZD4547,0
HT55,Linsitinib,Afatinib,0
MDA-MB-415,Lapatinib,Doramapimod,0
SUIT-2,AZD7762,Gemcitabine,0
CAL-120,Cisplatin,Dabrafenib,0
PANC-02-03,Olaparib,5-Fluorouracil,0
JIMT-1,Palbociclib,Doramapimod,0
UACC-893,PD173074,Luminespib,0
MDA-MB-175-VII,Palbociclib,Alpelisib,0
ZR-75-30,Bortezomib,AZD6482,0
CAMA-1,PD173074,NU7441,0
YAPC,Crizotinib,MK-2206,0
PSN1,Galunisertib,Lapatinib,0
DU-4475,Taselisib,Lapatinib,0
BT-20,Trametinib,Camptothecin,0
LS-411N,Dabrafenib,Oxaliplatin,0
HuP-T4,Lapatinib,Palbociclib,1
BT-474,Linsitinib,OSI-027,0
HCC2157,Olaparib,Temozolomide,0
HCC38,Vorinostat,5-Fluorouracil,0
JIMT-1,Palbociclib,Navitoclax,0
HCT-15,LGK974,Taselisib,0
KP-1N,SCH772984,OSI-027,0
HCC1143,Lapatinib,Temozolomide,0
BT-20,MK-1775,Olaparib,0
T47D,Axitinib,KU-55933,0
BT-20,AZD7762,PF-4708671,0
BT-474,Cisplatin,Linsitinib,0
HuP-T3,Palbociclib,Dasatinib,0
BxPC-3,MK-1775,Sorafenib,0
MDST8,5-Fluorouracil,Navitoclax,0
UACC-893,Trametinib,Bortezomib,0
Hs-578-T,Luminespib,Bortezomib,0
HuP-T4,Crizotinib,Dasatinib,0
CAMA-1,Linsitinib,Lapatinib,0
BT-474,Crizotinib,5-Fluorouracil,0
MDA-MB-330,Pictilisib,Nilotinib,1
HCC70,Docetaxel,AZD8055,0
KP-1N,MK-2206,Irinotecan,1
SNU-1040,AZD4547,Oxaliplatin,0
SNU-407,BMS-754807,Dabrafenib,0
CCK-81,MK-2206,BMS-754807,0
SW1463,Dabrafenib,Oxaliplatin,0
SW837,Vinorelbine,Afatinib,0
SW48,Crizotinib,AZD4547,0
HCC1428,Docetaxel,Linsitinib,0
HCC202,Bortezomib,AZD7762,0
PANC-03-27,Erlotinib,Linsitinib,0
SU8686,Palbociclib,Cisplatin,0
BT-483,AZD7762,Crizotinib,0
HCC1428,PD173074,Navitoclax,0
KP-3,Linsitinib,Erlotinib,0
SW1116,SB216763,Taselisib,0
MDA-MB-361,Trametinib,Sapitinib,0
BT-549,Trametinib,Navitoclax,0
LoVo,Vinorelbine,Palbociclib,0
RKO,Camptothecin,Afatinib,0
MDA-MB-175-VII,Palbociclib,Linsitinib,0
COLO-824,Temozolomide,Doramapimod,0
HCC70,Temozolomide,MK-2206,0
MIA-PaCa-2,OSI-027,5-Fluorouracil,0
SW1116,Trametinib,AZD8055,0
COLO-320-HSR,Afatinib,SB505124,0
COLO-824,Sapitinib,Temozolomide,0
BT-474,MK-1775,PD173074,0
MDA-MB-415,Vorinostat,AZD7762,0
BT-20,Luminespib,SB216763,0
COLO-824,5-Fluorouracil,OSI-027,0
LS-513,LGK974,Vinorelbine,0
MDA-MB-330,Taselisib,Lapatinib,0
HCC1599,Bortezomib,Wee1 Inhibitor,0
PSN1,AZD7762,Crizotinib,0
HDQ-P1,OSI-027,KU-55933,0
CAL-85-1,Pictilisib,Alisertib,0
CAMA-1,Crizotinib,Axitinib,0
MDA-MB-175-VII,MK-2206,Afatinib,0
HDQ-P1,Cisplatin,Alisertib,0
EFM-19,Olaparib,Venetoclax,0
RKO,5-Fluorouracil,Oxaliplatin,0
MDA-MB-330,Temozolomide,AZD8055,0
HCC1569,Trametinib,Alisertib,0
MRK-nu-1,Navitoclax,Crizotinib,1
BT-20,Navitoclax,MK-1775,0
EFM-192A,Axitinib,GSK269962A,0
PANC-10-05,Navitoclax,Sorafenib,0
KP-3,MK-1775,LGK974,0
Hs-578-T,PD173074,Dabrafenib,0
HCC1954,MK-1775,Cisplatin,0
HDQ-P1,Navitoclax,Luminespib,1
OCUB-M,Palbociclib,ZM447439,0
JIMT-1,Cisplatin,Doramapimod,0
SW1116,BMS-754807,Vinorelbine,1
HCC38,OSI-027,Nilotinib,0
SW837,Navitoclax,5-Fluorouracil,1
COLO-320-HSR,SB505124,SB216763,0
BT-474,Luminespib,Linsitinib,0
LS-513,Oxaliplatin,Olaparib,0
PANC-03-27,Crizotinib,Dactolisib,0
MDA-MB-453,Vorinostat,RO-3306,0
KP-4,LGK974,Trametinib,0
UACC-893,Linsitinib,Wee1 Inhibitor,0
MDA-MB-468,Pictilisib,SCH772984,0
T47D,Palbociclib,Uprosertib,0
BT-474,Luminespib,Ribociclib,0
HDQ-P1,5-Fluorouracil,Navitoclax,0
BT-549,Crizotinib,Luminespib,0
HCC1395,5-Fluorouracil,Linsitinib,0
HCC1569,Trametinib,AZD8055,0
HCT-15,MK-1775,Crizotinib,0
HDQ-P1,Bortezomib,Vorinostat,0
LS-123,Sapitinib,Navitoclax,0
HCC1395,Crizotinib,Temozolomide,0
MFM-223,Navitoclax,MK-1775,0
CAPAN-1,LGK974,Olaparib,0
LS-180,Trametinib,AZD7762,0
CW-2,LGK974,MK-2206,0
HCC2218,Trametinib,AZD8055,1
MZ1-PC,MK-1775,Galunisertib,0
HCC1954,Sapitinib,AZD8055,0
CAL-120,Bortezomib,Gemcitabine,0
LoVo,5-Fluorouracil,AZD8055,0
T47D,5-Fluorouracil,Entinostat,0
HCC70,Navitoclax,Alpelisib,0
HCC1599,Linsitinib,Lapatinib,0
BT-474,Gemcitabine,Lapatinib,0
GP5d,Navitoclax,Afatinib,0
HCC1143,MK-1775,Temozolomide,0
Hs-766T,Linsitinib,Oxaliplatin,0
HCC1937,Docetaxel,RO-3306,0
BT-549,Navitoclax,AZD6482,0
MZ1-PC,SCH772984,Olaparib,0
HCC1419,Navitoclax,Wee1 Inhibitor,0
PSN1,Galunisertib,5-Fluorouracil,0
MDA-MB-453,5-Fluorouracil,SCH772984,0
CAL-85-1,Olaparib,Nilotinib,0
UACC-893,MK-1775,Ribociclib,0
OCUB-M,Trametinib,Axitinib,0
HCT-116,Camptothecin,Linsitinib,0
MDA-MB-453,Docetaxel,NU7441,0
SNU-175,5-Fluorouracil,AZD7762,0
CAPAN-2,AZD7762,Galunisertib,0
DU-4475,Olaparib,Palbociclib,0
MDA-MB-175-VII,Linsitinib,Luminespib,0
MDA-MB-436,Navitoclax,SCH772984,0
BT-20,Olaparib,Lapatinib,0
HCC1187,Docetaxel,Olaparib,0
MDA-MB-361,Sapitinib,Gemcitabine,0
CFPAC-1,Paclitaxel,Palbociclib,0
BT-474,Cisplatin,ZM447439,0
CL-11,Vinorelbine,AZD4547,0
T47D,Cisplatin,Axitinib,0
SU8686,Olaparib,Navitoclax,0
SW1116,Taselisib,5-Fluorouracil,0
SW1116,Vinorelbine,Navitoclax,0
COLO-320-HSR,Vinorelbine,Taselisib,0
T47D,Docetaxel,NU7441,0
KP-1N,Erlotinib,Oxaliplatin,0
HCC2218,Sapitinib,Cisplatin,0
MDA-MB-453,AZD7762,5-Fluorouracil,1
KP-3,Olaparib,Gemcitabine,0
MDA-MB-468,Palbociclib,5-Fluorouracil,0
HCC1395,Axitinib,Palbociclib,0
HCC1500,Luminespib,Cisplatin,0
CaR-1,Palbociclib,LGK974,0
EVSA-T,Crizotinib,Doramapimod,0
SU8686,Linsitinib,AZD7762,0
HCC1419,Palbociclib,KU-55933,0
HCC1937,Cisplatin,Axitinib,0
UACC-812,Linsitinib,PD173074,0
BT-483,AZD7762,PF-4708671,0
UACC-893,Trametinib,MK-2206,0
HCC2998,Crizotinib,MK-1775,0
MDA-MB-361,Lapatinib,BI-2536,0
UACC-893,Cisplatin,Pictilisib,0
PANC-03-27,AZD7762,OSI-027,0
SNU-407,Crizotinib,Linsitinib,0
MDA-MB-436,MK-2206,Nilotinib,0
ZR-75-30,PD173074,SB216763,0
HCC70,Navitoclax,PD173074,0
HT-29,AZD8055,Taselisib,0
PANC-02-03,AZD7762,Palbociclib,0
BT-549,Palbociclib,Alpelisib,0
Hs-578-T,Lapatinib,Trametinib,0
HCC1187,Vorinostat,Sorafenib,0
ZR-75-1,OSI-027,NU7441,0
SNU-C5,Taselisib,MK-1775,0
SUIT-2,Navitoclax,Dasatinib,0
CAL-148,Olaparib,Sorafenib,0
HT-29,Taselisib,SB505124,0
NCI-H508,Linsitinib,LGK974,0
ZR-75-1,PD173074,PF-4708671,0
CL-11,Oxaliplatin,Sapitinib,0
UACC-893,Docetaxel,GSK269962A,0
UACC-893,MK-2206,AZD7762,0
PANC-04-03,MK-2206,LGK974,0
LS-411N,Camptothecin,SB505124,0
CAL-120,AZD7762,Doramapimod,0
MDA-MB-231,Cisplatin,OSI-027,0
SW948,BMS-754807,Afatinib,0
HT55,Crizotinib,Navitoclax,0
ZR-75-1,Cisplatin,NU7441,0
PANC-08-13,Cisplatin,Taselisib,0
BT-483,Vorinostat,SCH772984,0
SW1990,MK-1775,OSI-027,0
CAL-148,Luminespib,Axitinib,0
PANC-02-03,Sorafenib,Lapatinib,0
LS-123,AZD7762,Crizotinib,0
NCI-H508,SB216763,MK-1775,0
HDQ-P1,Luminespib,5-Fluorouracil,0
EFM-192A,Bortezomib,AZD6482,0
HCC1419,Bortezomib,Axitinib,0
HCC1500,Luminespib,SCH772984,0
HT-115,Sapitinib,AZD4547,1
EFM-192A,Vorinostat,MK-2206,0
HCC2218,Navitoclax,Sorafenib,0
GP5d,SCH772984,Palbociclib,0
MFM-223,Pictilisib,Afatinib,0
MDST8,AZD4547,Palbociclib,0
SUIT-2,Navitoclax,OSI-027,0
HCC1954,Axitinib,AZD8055,0
SK-CO-1,Olaparib,Oxaliplatin,0
Hs-578-T,5-Fluorouracil,Linsitinib,0
MDA-MB-231,Axitinib,Vorinostat,0
HCC1419,Axitinib,JQ1,0
CAL-51,Luminespib,Trametinib,0
BT-549,Linsitinib,SCH772984,0
SW948,SCH772984,Olaparib,0
HCC1428,Linsitinib,Navitoclax,0
Hs-578-T,Cisplatin,JQ1,0
HDQ-P1,5-Fluorouracil,Dabrafenib,0
MZ1-PC,Erlotinib,Galunisertib,0
C2BBe1,AZD7762,Navitoclax,0
OCUB-M,Axitinib,ZM447439,0
AsPC-1,Oxaliplatin,LGK974,0
PANC-04-03,OSI-027,Cisplatin,0
EVSA-T,5-Fluorouracil,JQ1,0
CAL-148,Pictilisib,MK-2206,0
HCC1187,Pictilisib,AZD8055,0
T47D,Crizotinib,Entinostat,0
LS-123,AZD7762,Sapitinib,0
CAPAN-2,Gemcitabine,Paclitaxel,0
DiFi,SB505124,5-Fluorouracil,0
RKO,Crizotinib,Trametinib,1
GP5d,Vinorelbine,BMS-754807,0
OCUB-M,Olaparib,5-Fluorouracil,0
MDA-MB-468,Bortezomib,Dabrafenib,0
MDA-MB-231,Axitinib,Palbociclib,0
SNU-175,Palbociclib,Dabrafenib,0
SW620,BMS-754807,AZD7762,0
HCC70,Temozolomide,AZD6482,0
HCC1806,Cisplatin,Bortezomib,0
C2BBe1,SB505124,Navitoclax,0
LS-513,SB505124,Taselisib,0
HT55,SB216763,Trametinib,0
PA-TU-8902,Dactolisib,Dasatinib,0
Hs-766T,SCH772984,Palbociclib,0
HDQ-P1,Luminespib,AZD8055,0
BT-549,Olaparib,Entinostat,0
BT-483,Gemcitabine,Temozolomide,0
COLO-824,Luminespib,Sorafenib,0
LS-411N,Oxaliplatin,Sapitinib,0
ZR-75-30,AZD7762,KU-55933,0
MRK-nu-1,Cisplatin,Temozolomide,0
MDA-MB-468,Docetaxel,AZD6482,0
BxPC-3,MK-1775,Ruxolitinib,0
MFM-223,PD173074,Afatinib,0
SU8686,Crizotinib,Dasatinib,0
PA-TU-8902,Trametinib,Ruxolitinib,0
HCC2218,PD173074,Docetaxel,0
LoVo,AZD7762,Afatinib,0
LS-180,SCH772984,AZD7762,0
HDQ-P1,Bortezomib,PD173074,0
UACC-812,Crizotinib,Taselisib,0
SNU-175,Taselisib,MK-1775,0
MDA-MB-361,MK-2206,SB216763,0
SNU-81,Taselisib,Trametinib,0
SNU-C2B,SB216763,Afatinib,0
MDA-MB-157,5-Fluorouracil,Temozolomide,0
YAPC,Crizotinib,Dasatinib,0
BT-549,Trametinib,Luminespib,0
DU-4475,Trametinib,Wee1 Inhibitor,0
HPAC,Cisplatin,Linsitinib,0
MCF7,Axitinib,AZD6482,0
HCT-116,MK-2206,Crizotinib,0
T47D,Bortezomib,Olaparib,0
T84,SCH772984,Dabrafenib,0
HCC1187,Navitoclax,ZM447439,0
RCM-1,AZD4547,Vinorelbine,1
CL-11,Navitoclax,Vinorelbine,0
LS-123,Palbociclib,Taselisib,0
HCC2998,Olaparib,MK-1775,0
HCC1599,Linsitinib,Wee1 Inhibitor,0
Hs-578-T,Bortezomib,Vorinostat,0
HCC70,Gemcitabine,Linsitinib,0
KP-1N,MK-2206,Dasatinib,0
LS-123,BMS-754807,LGK974,0
HCC70,Docetaxel,AZD6482,0
ZR-75-30,Pictilisib,Dabrafenib,0
EVSA-T,PD173074,JQ1,0
HCC202,Luminespib,MK-2206,0
BT-549,Lapatinib,Pictilisib,0
CaR-1,SB216763,Oxaliplatin,0
CaR-1,AZD4547,BMS-754807,0
LoVo,AZD8055,AZD4547,0
SNU-175,SB216763,Vinorelbine,0
HCC2998,Afatinib,Crizotinib,0
MRK-nu-1,Palbociclib,PD173074,0
HDQ-P1,Cisplatin,Sorafenib,0
HCT-15,5-Fluorouracil,Trametinib,0
HT-29,Olaparib,Dabrafenib,0
HCC1395,Crizotinib,Wee1 Inhibitor,0
SW1990,Navitoclax,Erlotinib,0
CAMA-1,Vorinostat,Sorafenib,0
BT-20,Bortezomib,Crizotinib,0
MZ1-PC,LGK974,Trametinib,0
PANC-04-03,OSI-027,Olaparib,0
SNU-1040,Vinorelbine,Sapitinib,0
CCK-81,AZD8055,Trametinib,0
MDA-MB-157,Vorinostat,SCH772984,0
SNU-C1,Palbociclib,LGK974,0
EFM-19,5-Fluorouracil,Paclitaxel,0
HCC70,OSI-027,Axitinib,0
BT-20,OSI-027,Nilotinib,0
BxPC-3,Linsitinib,Gemcitabine,0
HPAC,Sorafenib,MK-2206,0
BT-20,Docetaxel,Lapatinib,0
HCC38,Lapatinib,Temozolomide,0
HCC1569,Trametinib,Dabrafenib,0
SW1417,SCH772984,Olaparib,0
MDA-MB-415,PD173074,MK-1775,0
CAL-51,Axitinib,Camptothecin,0
ZR-75-1,Palbociclib,PF-4708671,0
MDA-MB-175-VII,OSI-027,Tozasertib,0
MDA-MB-436,Lapatinib,Cisplatin,0
SW1990,Navitoclax,Oxaliplatin,0
HuP-T3,Taselisib,MK-1775,0
HCC2157,PD173074,Alpelisib,0
MDA-MB-415,Bortezomib,AZD8055,0
HCC1419,Pictilisib,Vorinostat,0
DiFi,Camptothecin,AZD8055,0
AU565,MK-1775,JQ1,1
PANC-03-27,Navitoclax,Lapatinib,1
UACC-812,AZD7762,Crizotinib,0
HCC38,Docetaxel,Wee1 Inhibitor,0
COLO-678,Linsitinib,Oxaliplatin,0
LS-180,Crizotinib,Trametinib,0
EVSA-T,OSI-027,Temozolomide,0
HCT-116,Sapitinib,Afatinib,0
